# CoordinateSystem: GEOGCS["WGS 84",DATUM["World Geodetic System 1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.01745329251994328,AUTHORITY["EPSG","9102"]],AUTHORITY["EPSG","4326"]]
#Label,X/Longitude,Y/Latitude,Z/Altitude,Yaw,Pitch,Roll,Error_(m),X_error,Y_error,Z_error,Error_(deg),Yaw_error,Pitch_error,Roll_error,X_est,Y_est,Z_est,Yaw_est,Pitch_est,Roll_est
DJI_0277.JPG,-116.713628,43.168341,1380.038000,270.200000,0.000000,-0.000000,2.335808,-1.286823,-1.508065,1.235242,7.827984,7.826810,0.123862,0.055110,-116.713644,43.168328,1381.273242,278.026810,0.123862,0.055110
DJI_0278.JPG,-116.713700,43.168342,1379.938000,270.200000,0.000000,-0.000000,2.073143,-0.313265,-1.552831,1.337350,8.079445,8.078678,0.105223,0.036409,-116.713703,43.168328,1381.275350,278.278678,0.105223,0.036409
DJI_0279.JPG,-116.713795,43.168342,1380.038000,270.200000,0.000000,-0.000000,2.434322,-0.853013,-1.721047,1.495424,8.376000,8.367102,0.385979,0.001768,-116.713805,43.168327,1381.533423,278.567102,0.385979,0.001768
DJI_0280.JPG,-116.713795,43.168342,1380.038000,270.200000,0.000000,-0.000000,3.160316,-2.159973,-1.729475,1.526771,8.480799,8.467430,0.475968,0.005335,-116.713821,43.168326,1381.564770,278.667430,0.475968,0.005335
DJI_0281.JPG,-116.713866,43.168342,1380.138000,270.200000,0.000000,-0.000000,2.608470,-1.109031,-1.790905,1.538449,8.505467,8.499235,0.290880,0.146155,-116.713880,43.168326,1381.676448,278.699235,0.290880,0.146155
DJI_0282.JPG,-116.713912,43.168343,1380.138000,270.000000,0.000000,-0.000000,3.160188,-2.172493,-1.711638,1.528841,8.527636,8.519469,-0.360150,0.097538,-116.713939,43.168327,1381.666841,278.519469,-0.360150,0.097538
DJI_0283.JPG,-116.713983,43.168342,1380.138000,270.100000,0.100000,-0.000000,2.722901,-1.307613,-1.805083,1.563974,8.693964,8.693438,0.021959,0.093138,-116.713999,43.168325,1381.701973,278.793438,0.121959,0.093138
DJI_0284.JPG,-116.714021,43.168341,1380.138000,270.200000,0.000000,-0.000000,3.047530,-1.992509,-1.666812,1.593451,8.832546,8.831714,-0.096393,0.073445,-116.714046,43.168326,1381.731450,279.031714,-0.096393,0.073445
DJI_0285.JPG,-116.714071,43.168342,1380.038000,269.900000,0.000000,-0.000000,2.833894,-0.801976,-1.955337,1.887975,9.312693,9.305346,0.366674,0.048235,-116.714081,43.168324,1381.925974,279.205346,0.366674,0.048235
DJI_0286.JPG,-116.714071,43.168271,1380.138000,97.300000,0.000000,-0.000000,2.296923,-0.435876,-1.994513,1.052514,5.875200,5.843988,-0.353613,-0.490649,-116.714076,43.168253,1381.190514,103.143988,-0.353613,-0.490649
DJI_0287.JPG,-116.714017,43.168272,1380.038000,91.500000,0.000000,-0.000000,2.391903,0.457521,-2.004816,1.221715,2.429416,2.411180,0.015565,-0.296704,-116.714012,43.168253,1381.259715,93.911180,0.015565,-0.296704
DJI_0288.JPG,-116.713966,43.168270,1380.038000,90.800000,0.000000,-0.000000,2.467178,1.129823,-1.882739,1.125060,1.193058,1.151694,0.188507,-0.247894,-116.713952,43.168254,1381.163060,91.951694,0.188507,-0.247894
DJI_0289.JPG,-116.713896,43.168269,1379.938000,90.300000,0.000000,-0.000000,2.276489,0.160257,-1.828817,1.346161,0.348400,0.197112,0.191306,-0.214316,-116.713894,43.168253,1381.284161,90.497112,0.191306,-0.214316
DJI_0290.JPG,-116.713849,43.168269,1380.038000,90.300000,0.000000,-0.000000,2.359275,1.144320,-1.598530,1.304383,0.677826,-0.568547,0.261382,-0.260543,-116.713835,43.168255,1381.342383,89.731453,0.261382,-0.260543
DJI_0291.JPG,-116.713782,43.168270,1380.038000,90.300000,0.000000,-0.000000,2.227708,0.357429,-1.703973,1.389749,1.152038,-0.994640,-0.507598,-0.283246,-116.713777,43.168254,1381.427749,89.305360,-0.507598,-0.283246
DJI_0292.JPG,-116.713733,43.168270,1380.038000,90.300000,0.000000,-0.000000,2.587677,1.389854,-1.653500,1.424891,1.605298,-1.553271,-0.296570,-0.276366,-116.713716,43.168255,1381.462891,88.746729,-0.296570,-0.276366
DJI_0293.JPG,-116.713658,43.168268,1380.038000,90.300000,0.000000,-0.000000,1.969131,0.117658,-1.448990,1.328179,2.147856,-2.092218,0.411285,-0.258365,-116.713656,43.168255,1381.366179,88.207782,0.411285,-0.258365
DJI_0294.JPG,-116.713608,43.168268,1380.038000,90.200000,0.000000,-0.000000,2.081105,1.047732,-1.376621,1.156793,2.556037,-2.450111,0.662723,-0.301794,-116.713596,43.168255,1381.194793,87.749889,0.662723,-0.301794
DJI_0295.JPG,-116.713537,43.168267,1380.038000,90.100000,0.000000,-0.000000,1.601965,-0.017230,-1.175524,1.088181,2.831528,-2.749621,0.597677,-0.316094,-116.713537,43.168256,1381.126180,87.350379,0.597677,-0.316094
DJI_0296.JPG,-116.713488,43.168268,1379.938000,90.100000,0.000000,-0.000000,1.813765,0.944312,-1.070032,1.119397,3.096615,-3.002114,0.680221,-0.337099,-116.713477,43.168258,1381.057396,87.097886,0.680221,-0.337099
DJI_0297.JPG,-116.713418,43.168267,1379.938000,90.100000,0.000000,-0.000000,1.332059,-0.122282,-0.889847,0.983667,3.329114,-3.196919,0.853609,-0.366137,-116.713420,43.168259,1380.921667,86.903081,0.853609,-0.366137
DJI_0298.JPG,-116.713371,43.168267,1380.038000,90.100000,0.000000,-0.000000,1.380897,0.795480,-0.772745,0.822771,3.466197,-3.355408,0.782454,-0.378841,-116.713361,43.168260,1380.860771,86.744592,0.782454,-0.378841
DJI_0299.JPG,-116.713299,43.168267,1380.038000,90.100000,0.000000,-0.000000,1.000639,-0.088823,-0.710449,0.699036,3.524414,-3.471598,0.475852,-0.378238,-116.713300,43.168261,1380.737036,86.628402,0.475852,-0.378238
DJI_0300.JPG,-116.713250,43.168267,1379.938000,90.000000,0.000000,-0.000000,1.265875,0.783302,-0.657524,0.746016,3.645326,-3.557317,0.684618,-0.406440,-116.713241,43.168262,1380.684016,86.442683,0.684618,-0.406440
DJI_0301.JPG,-116.713179,43.168267,1380.038000,90.000000,0.000000,-0.000000,0.925481,-0.140365,-0.602938,0.687952,3.738211,-3.645874,0.709721,-0.422041,-116.713181,43.168261,1380.725952,86.354126,0.709721,-0.422041
DJI_0302.JPG,-116.713131,43.168267,1379.938000,90.000000,0.000000,-0.000000,1.134702,0.535303,-0.557332,0.830890,3.953754,-3.708216,1.310465,-0.404946,-116.713124,43.168262,1380.768890,86.291784,1.310465,-0.404946
DJI_0303.JPG,-116.713058,43.168267,1380.038000,90.000000,0.000000,-0.000000,1.097816,-0.413147,-0.550138,0.855486,4.012367,-3.801582,1.227030,-0.376112,-116.713063,43.168262,1380.893486,86.198418,1.227030,-0.376112
DJI_0304.JPG,-116.713010,43.168267,1380.038000,90.100000,0.000000,-0.000000,0.990354,0.455000,-0.463568,0.747583,4.129546,-3.875508,1.382106,-0.351233,-116.713005,43.168263,1380.785583,86.224492,1.382106,-0.351233
DJI_0305.JPG,-116.712962,43.168267,1379.938000,90.100000,0.000000,-0.000000,1.741522,1.311294,-0.437751,1.059141,3.944403,-3.744652,1.194183,-0.331396,-116.712945,43.168263,1380.997141,86.355348,1.194183,-0.331396
DJI_0306.JPG,-116.712890,43.168267,1380.038000,90.000000,0.000000,-0.000000,1.131341,0.315254,-0.369051,1.021934,3.678448,-3.582314,0.769888,-0.324466,-116.712886,43.168264,1381.059934,86.417686,0.769888,-0.324466
DJI_0307.JPG,-116.712843,43.168267,1380.038000,90.100000,0.000000,-0.000000,1.698777,1.371496,-0.266305,0.966398,3.803870,-3.675388,0.932328,-0.302846,-116.712826,43.168265,1381.004398,86.424612,0.932328,-0.302846
DJI_0308.JPG,-116.712772,43.168267,1380.038000,90.100000,0.000000,-0.000000,1.008492,0.327421,-0.325083,0.896757,3.698978,-3.648546,0.518685,-0.318615,-116.712767,43.168264,1380.934757,86.451454,0.518685,-0.318615
DJI_0309.JPG,-116.712724,43.168268,1380.038000,90.100000,0.000000,-0.000000,1.672742,1.322248,-0.377398,0.952521,3.648995,-3.633216,0.151276,-0.303356,-116.712708,43.168264,1380.990521,86.466784,0.151276,-0.303356
DJI_0310.JPG,-116.712651,43.168267,1380.038000,90.000000,0.000000,-0.000000,1.129034,0.142600,-0.407110,1.043381,3.830175,-3.610573,1.225766,-0.362630,-116.712650,43.168263,1381.081381,86.389427,1.225766,-0.362630
DJI_0311.JPG,-116.712604,43.168266,1380.038000,90.000000,0.000000,-0.000000,1.558523,1.179505,-0.365374,0.950928,3.665467,-3.602850,0.567992,-0.364014,-116.712589,43.168263,1380.988928,86.397150,0.567992,-0.364014
DJI_0312.JPG,-116.712532,43.168266,1380.038000,90.000000,0.000000,-0.000000,1.088063,0.188679,-0.416029,0.987523,3.725385,-3.616388,0.822652,-0.351397,-116.712530,43.168263,1381.025523,86.383612,0.822652,-0.351397
DJI_0313.JPG,-116.712484,43.168266,1380.138000,90.000000,0.000000,-0.000000,1.447707,1.112616,-0.388191,0.840982,3.541935,-3.503599,0.407906,-0.322036,-116.712470,43.168262,1380.978982,86.496401,0.407906,-0.322036
DJI_0314.JPG,-116.712413,43.168266,1380.038000,90.000000,0.000000,-0.000000,1.042537,0.114840,-0.432858,0.941451,3.521781,-3.477410,0.473596,-0.293718,-116.712412,43.168263,1380.979451,86.522590,0.473596,-0.293718
DJI_0315.JPG,-116.712365,43.168266,1380.038000,90.000000,0.000000,-0.000000,1.521556,1.100266,-0.470393,0.939828,3.484339,-3.454651,0.372387,-0.259491,-116.712351,43.168262,1380.977828,86.545349,0.372387,-0.259491
DJI_0316.JPG,-116.712290,43.168265,1380.038000,90.000000,0.000000,-0.000000,0.997979,-0.259505,-0.394391,0.879247,3.669985,-3.490314,1.110831,-0.229239,-116.712293,43.168262,1380.917247,86.509686,1.110831,-0.229239
DJI_0317.JPG,-116.712242,43.168265,1380.038000,90.000000,0.000000,-0.000000,1.195164,0.750422,-0.411711,0.834133,3.547890,-3.412930,0.943310,-0.222711,-116.712233,43.168262,1380.872133,86.587070,0.943310,-0.222711
DJI_0318.JPG,-116.712194,43.168266,1380.038000,90.000000,0.000000,-0.000000,1.988386,1.798263,-0.379445,0.758915,3.327517,-3.293099,0.407839,-0.248064,-116.712172,43.168262,1380.796915,86.706901,0.407839,-0.248064
DJI_0319.JPG,-116.712126,43.168265,1380.038000,90.100000,0.000000,-0.000000,1.131423,0.759388,-0.391857,0.741549,3.390169,-3.286488,0.801346,-0.223794,-116.712117,43.168262,1380.779549,86.813512,0.801346,-0.223794
DJI_0320.JPG,-116.712070,43.168265,1380.038000,90.100000,0.000000,-0.000000,0.860532,0.120882,-0.437623,0.731019,3.358776,-3.208999,0.966391,-0.223139,-116.712068,43.168261,1380.769019,86.891001,0.966391,-0.223139
DJI_0321.JPG,-116.712037,43.168264,1380.138000,90.900000,0.000000,-0.000000,0.911817,0.466987,-0.451838,0.639669,4.161691,-3.972796,1.212928,-0.255669,-116.712031,43.168260,1380.777669,86.927204,1.212928,-0.255669
DJI_0322.JPG,-116.712036,43.168192,1379.938000,262.900000,0.000000,-0.000000,1.432214,0.022014,-0.761393,1.212862,3.753436,-3.421827,-1.527370,0.215701,-116.712036,43.168185,1381.150862,259.478173,-1.527370,0.215701
DJI_0323.JPG,-116.712103,43.168194,1380.138000,269.000000,0.100000,-0.000000,1.724236,0.395252,-0.825746,1.461133,1.667060,-1.527464,-0.651911,0.144754,-116.712098,43.168187,1381.599133,267.472536,-0.551911,0.144754
DJI_0324.JPG,-116.712154,43.168194,1380.138000,269.400000,0.000000,-0.000000,2.086157,-0.793654,-0.943843,1.682654,1.426785,-1.283570,-0.615488,0.096625,-116.712164,43.168185,1381.820654,268.116430,-0.615488,0.096625
DJI_0325.JPG,-116.712202,43.168192,1380.238000,269.700000,0.000000,-0.000000,2.518882,-1.661105,-0.908235,1.661507,1.139339,-1.098172,-0.285399,0.103241,-116.712222,43.168184,1381.899507,268.601828,-0.285399,0.103241
DJI_0326.JPG,-116.712272,43.168193,1380.138000,269.900000,0.000000,-0.000000,2.126965,-0.888991,-0.886925,1.716695,1.003284,-0.793004,-0.608597,0.085642,-116.712283,43.168185,1381.854695,269.106996,-0.608597,0.085642
DJI_0327.JPG,-116.712320,43.168193,1380.138000,270.000000,0.000000,-0.000000,2.588034,-1.794547,-0.848485,1.660600,0.369302,-0.310068,-0.200596,-0.001641,-116.712342,43.168185,1381.798600,269.689932,-0.200596,-0.001641
DJI_0328.JPG,-116.712393,43.168193,1380.138000,270.000000,0.000000,-0.000000,2.010127,-0.806258,-0.830108,1.643618,0.139683,0.095118,-0.072615,-0.072048,-116.712403,43.168186,1381.781618,270.095118,-0.072615,-0.072048
DJI_0329.JPG,-116.712439,43.168193,1380.238000,270.000000,0.000000,-0.000000,2.571850,-1.716222,-0.869121,1.706934,0.636648,0.624045,0.092707,-0.085401,-116.712460,43.168185,1381.944934,270.624045,0.092707,-0.085401
DJI_0330.JPG,-116.712508,43.168193,1380.138000,270.200000,0.000000,-0.000000,1.965284,-0.784575,-0.790704,1.619126,1.217026,1.094739,-0.520898,-0.106598,-116.712517,43.168186,1381.757126,271.294739,-0.520898,-0.106598
DJI_0331.JPG,-116.712558,43.168194,1380.238000,270.300000,0.000000,-0.000000,2.386297,-1.647612,-0.874713,1.488175,1.529395,1.515207,-0.192783,-0.077667,-116.712578,43.168186,1381.726175,271.815207,-0.192783,-0.077667
DJI_0332.JPG,-116.712628,43.168194,1380.138000,270.400000,0.000000,-0.000000,1.817868,-0.566142,-0.849709,1.504035,2.046960,2.043143,-0.035536,-0.119796,-116.712635,43.168187,1381.642035,272.443143,-0.035536,-0.119796
DJI_0333.JPG,-116.712677,43.168195,1380.138000,270.300000,0.000000,-0.000000,2.375817,-1.616889,-0.929104,1.472054,2.603315,2.544575,-0.533138,-0.134717,-116.712697,43.168187,1381.610054,272.844575,-0.533138,-0.134717
DJI_0334.JPG,-116.712749,43.168194,1380.138000,270.300000,0.000000,-0.000000,1.809401,-0.496045,-0.965233,1.447825,3.061611,3.051833,-0.206905,-0.130256,-116.712755,43.168185,1381.585825,273.351833,-0.206905,-0.130256
DJI_0335.JPG,-116.712796,43.168195,1380.138000,270.400000,0.000000,-0.000000,2.326673,-1.479088,-1.034413,1.468228,3.469503,3.438942,-0.440090,-0.132105,-116.712814,43.168186,1381.606228,273.838942,-0.440090,-0.132105
DJI_0336.JPG,-116.712869,43.168195,1380.238000,270.400000,0.000000,-0.000000,1.924659,-0.567701,-1.123830,1.455690,3.952237,3.830753,-0.966647,-0.105338,-116.712876,43.168185,1381.693690,274.230753,-0.966647,-0.105338
DJI_0337.JPG,-116.712918,43.168195,1380.138000,270.400000,0.000000,-0.000000,2.356273,-1.441990,-1.120298,1.489167,4.302245,4.212591,-0.869438,-0.086403,-116.712936,43.168185,1381.627166,274.612591,-0.869438,-0.086403
DJI_0338.JPG,-116.712989,43.168196,1380.138000,270.300000,0.000000,-0.000000,2.087527,-0.420956,-1.240569,1.625286,4.731918,4.648418,-0.881192,-0.082235,-116.712995,43.168185,1381.763285,274.948418,-0.881192,-0.082235
DJI_0339.JPG,-116.713038,43.168196,1380.138000,270.600000,0.000000,-0.000000,2.352536,-1.373184,-1.188313,1.495562,4.974202,4.907884,-0.802044,-0.109963,-116.713055,43.168185,1381.633562,275.507884,-0.802044,-0.109963
DJI_0340.JPG,-116.713110,43.168194,1380.138000,270.100000,0.000000,-0.000000,1.867911,-0.124268,-1.175548,1.446283,5.451449,5.450399,0.054765,-0.091954,-116.713112,43.168184,1381.584283,275.550399,0.054765,-0.091954
DJI_0341.JPG,-116.713157,43.168194,1380.138000,270.500000,0.000000,-0.000000,2.109354,-1.142853,-1.198310,1.306643,5.785042,5.773723,-0.344155,-0.111315,-116.713171,43.168183,1381.444643,276.273723,-0.344155,-0.111315
DJI_0342.JPG,-116.713204,43.168194,1380.138000,270.300000,0.000000,-0.000000,2.489894,-1.916053,-1.161930,1.085464,6.137468,6.120644,0.429087,-0.148727,-116.713228,43.168184,1381.223464,276.420644,0.429087,-0.148727
DJI_0343.JPG,-116.713278,43.168193,1380.138000,270.100000,0.000000,-0.000000,1.678410,-1.040479,-0.995406,0.862340,6.327312,6.324019,0.178525,-0.098897,-116.713291,43.168185,1381.000340,276.424019,0.178525,-0.098897
DJI_0344.JPG,-116.713327,43.168195,1380.138000,270.000000,0.100000,-0.000000,2.470660,-2.130930,-0.918397,0.848439,6.473370,6.459806,-0.409032,-0.090091,-116.713353,43.168186,1380.986438,276.459806,-0.309032,-0.090091
DJI_0345.JPG,-116.713400,43.168196,1380.138000,269.900000,0.000000,-0.000000,1.653845,-1.022688,-0.995549,0.835580,6.833973,6.824271,-0.359084,-0.059708,-116.713413,43.168187,1380.973580,276.724271,-0.359084,-0.059708
DJI_0346.JPG,-116.713447,43.168195,1380.138000,269.900000,0.000000,-0.000000,2.272146,-1.902912,-0.985852,0.754764,7.066566,7.058174,-0.343051,-0.029124,-116.713471,43.168187,1380.892763,276.958174,-0.343051,-0.029124
DJI_0347.JPG,-116.713518,43.168195,1380.038000,269.900000,0.000000,-0.000000,1.362080,-0.877794,-0.797099,0.670352,7.275300,7.268281,-0.319277,-0.011531,-116.713528,43.168188,1380.708352,277.168281,-0.319277,-0.011531
DJI_0348.JPG,-116.713633,43.168196,1379.938000,270.300000,0.000000,-0.000000,1.347664,-0.899049,-0.667489,0.749912,7.496499,7.451723,-0.818118,-0.001202,-116.713644,43.168190,1380.687912,277.751723,-0.818118,-0.001202
DJI_0349.JPG,-116.713682,43.168198,1379.938000,270.300000,0.000000,-0.000000,2.057594,-1.667635,-0.813681,0.889163,7.707841,7.689198,0.534890,-0.030614,-116.713702,43.168191,1380.827163,277.989198,0.534890,-0.030614
DJI_0350.JPG,-116.713755,43.168199,1380.038000,270.200000,0.000000,-0.000000,1.172031,-0.504229,-0.704918,0.788987,7.839718,7.838292,0.146605,-0.029543,-116.713761,43.168192,1380.826987,278.038292,0.146605,-0.029543
DJI_0351.JPG,-116.713805,43.168199,1380.038000,270.200000,0.000000,-0.000000,1.842890,-1.446538,-0.748478,0.862294,7.887155,7.886959,0.008703,-0.054939,-116.713822,43.168193,1380.900294,278.086959,0.008703,-0.054939
DJI_0352.JPG,-116.713871,43.168199,1380.038000,270.300000,0.000000,-0.000000,1.280040,-0.491740,-0.703779,0.949416,7.870537,7.869705,-0.099193,-0.057104,-116.713877,43.168193,1380.987416,278.169705,-0.099193,-0.057104
DJI_0353.JPG,-116.713918,43.168201,1380.038000,270.300000,0.000000,-0.000000,1.903296,-1.503558,-0.691712,0.939886,7.961725,7.961067,-0.061403,-0.081909,-116.713936,43.168195,1380.977885,278.261067,-0.061403,-0.081909
DJI_0354.JPG,-116.713985,43.168200,1380.038000,270.200000,0.000000,-0.000000,1.339672,-0.623377,-0.690868,0.963754,8.173940,8.173072,-0.070869,-0.095696,-116.713993,43.168194,1381.001754,278.373072,-0.070869,-0.095696
DJI_0355.JPG,-116.714024,43.168199,1380.038000,270.100000,0.000000,-0.000000,2.281150,-1.969431,-0.559641,1.005878,8.306063,8.301786,-0.248667,-0.095896,-116.714049,43.168194,1381.043877,278.401786,-0.248667,-0.095896
DJI_0356.JPG,-116.714072,43.168198,1380.038000,270.100000,6.100000,-0.000000,1.131971,-0.853611,-0.119263,0.733814,10.118943,8.448922,-5.568546,-0.005437,-116.714082,43.168197,1380.771814,278.548922,0.531454,-0.005437
DJI_0357.JPG,-116.714092,43.168108,1381.154000,93.900000,0.000000,-0.000000,1.867704,-0.325096,-1.808945,-0.332189,2.153833,-1.867980,-0.182806,1.056517,-116.714096,43.168091,1380.821811,92.032020,-0.182806,1.056517
DJI_0358.JPG,-116.714021,43.168132,1381.054000,90.900000,0.000000,-0.000000,1.460462,0.528067,-1.331492,-0.284993,3.329371,-2.524519,1.998704,0.846581,-116.714015,43.168120,1380.769007,88.375481,1.998704,0.846581
DJI_0359.JPG,-116.713944,43.168132,1381.154000,90.500000,0.000000,-0.000000,1.442714,-0.751662,-1.198377,-0.283407,2.986405,-2.422806,1.645757,0.583189,-116.713953,43.168121,1380.870592,88.077194,1.645757,0.583189
DJI_0360.JPG,-116.713897,43.168132,1381.154000,90.400000,0.000000,-0.000000,1.091232,0.313056,-1.002747,-0.295433,2.312395,-2.076347,0.946578,0.374089,-116.713893,43.168123,1380.858567,88.323653,0.946578,0.374089
DJI_0361.JPG,-116.713849,43.168132,1381.154000,90.400000,0.000000,-0.000000,1.408152,1.120574,-0.824186,-0.218914,2.638423,-1.987446,1.726128,0.178369,-116.713836,43.168124,1380.935086,88.412554,1.726128,0.178369
DJI_0362.JPG,-116.713778,43.168132,1381.154000,90.300000,0.000000,-0.000000,0.816447,0.254707,-0.771709,-0.078590,1.833562,-1.631464,0.832137,0.088452,-116.713775,43.168125,1381.075410,88.668536,0.832137,0.088452
DJI_0363.JPG,-116.713730,43.168132,1381.254000,90.300000,0.000000,-0.000000,1.458165,1.306833,-0.635563,-0.120385,1.379771,-1.357724,0.245660,-0.001924,-116.713714,43.168126,1381.133615,88.942276,0.245660,-0.001924
DJI_0364.JPG,-116.713658,43.168133,1381.154000,90.200000,0.000000,-0.000000,0.650130,0.283317,-0.581691,0.063535,1.217038,-1.103024,0.504671,-0.099131,-116.713654,43.168127,1381.217535,89.096976,0.504671,-0.099131
DJI_0365.JPG,-116.713610,43.168132,1381.154000,90.100000,0.000000,-0.000000,1.324709,1.201207,-0.519100,0.206137,1.038792,-0.942356,0.394910,-0.187348,-116.713596,43.168128,1381.360137,89.157644,0.394910,-0.187348
DJI_0366.JPG,-116.713514,43.168133,1381.254000,90.100000,0.000000,-0.000000,1.719660,1.664770,-0.406364,0.143673,0.855336,-0.571120,0.563940,-0.295624,-116.713494,43.168129,1381.397673,89.528880,0.563940,-0.295624
DJI_0367.JPG,-116.713487,43.168133,1381.254000,90.100000,0.000000,-0.000000,0.967177,0.867546,-0.406199,0.133410,1.002972,-0.573881,0.761455,-0.311125,-116.713477,43.168129,1381.387410,89.526119,0.761455,-0.311125
DJI_0368.JPG,-116.713414,43.168132,1381.254000,90.100000,0.000000,-0.000000,0.488455,-0.271631,-0.392928,0.102040,0.842171,-0.329365,0.667069,-0.394704,-116.713418,43.168129,1381.356040,89.770635,0.667069,-0.394704
DJI_0369.JPG,-116.713366,43.168132,1381.254000,90.100000,0.000000,-0.000000,0.715377,0.601874,-0.375952,0.090402,1.132644,-0.264860,1.022790,-0.408205,-116.713359,43.168129,1381.344402,89.835140,1.022790,-0.408205
DJI_0370.JPG,-116.713320,43.168132,1381.254000,90.100000,0.000000,-0.000000,1.687614,1.629085,-0.400110,0.184487,0.775181,-0.145077,0.647456,-0.400822,-116.713300,43.168128,1381.438487,89.954923,0.647456,-0.400822
DJI_0371.JPG,-116.713200,43.168132,1381.254000,90.100000,0.000000,-0.000000,1.798194,1.705454,-0.403330,0.402807,0.794976,0.094801,0.611578,-0.498971,-116.713179,43.168128,1381.656806,90.194801,0.611578,-0.498971
DJI_0372.JPG,-116.713128,43.168131,1381.254000,90.100000,0.000000,-0.000000,0.779536,0.565332,-0.272512,0.462398,1.359656,0.175804,1.247666,-0.510968,-116.713121,43.168128,1381.716398,90.275804,1.247666,-0.510968
DJI_0373.JPG,-116.713079,43.168131,1381.254000,90.100000,0.000000,-0.000000,1.619082,1.533081,-0.285048,0.435702,1.295716,0.310221,1.149868,-0.510341,-116.713061,43.168129,1381.689702,90.410221,1.149868,-0.510341
DJI_0374.JPG,-116.713006,43.168131,1381.254000,90.100000,0.000000,-0.000000,0.673436,0.475433,-0.248419,0.407145,1.274155,0.415944,1.063879,-0.564468,-116.713000,43.168129,1381.661145,90.515944,1.063879,-0.564468
DJI_0375.JPG,-116.712957,43.168131,1381.254000,90.100000,0.000000,-0.000000,1.401181,1.315091,-0.288949,0.387752,1.639477,0.439323,1.469510,-0.579157,-116.712941,43.168129,1381.641752,90.539323,1.469510,-0.579157
DJI_0376.JPG,-116.712886,43.168130,1381.254000,90.100000,0.000000,-0.000000,0.595019,0.448339,-0.263111,0.289502,1.257203,0.614953,0.925566,-0.587979,-116.712880,43.168128,1381.543502,90.714953,0.925566,-0.587979
DJI_0377.JPG,-116.712837,43.168131,1381.254000,90.100000,0.000000,-0.000000,1.375970,1.283949,-0.334139,0.364855,1.404655,0.661593,1.064642,-0.633947,-116.712821,43.168128,1381.618854,90.761593,1.064642,-0.633947
DJI_0378.JPG,-116.712767,43.168130,1381.254000,90.100000,0.000000,-0.000000,0.550708,0.114804,-0.266813,0.467878,2.719318,0.660765,2.559446,-0.638211,-116.712765,43.168127,1381.721878,90.760765,2.559446,-0.638211
DJI_0379.JPG,-116.712719,43.168131,1381.254000,90.200000,0.000000,-0.000000,1.277595,1.109546,-0.272553,0.571728,2.014115,0.799425,1.733179,-0.643169,-116.712705,43.168128,1381.825728,90.999425,1.733179,-0.643169
DJI_0380.JPG,-116.712646,43.168130,1381.354000,90.200000,0.000000,-0.000000,0.533176,0.126344,-0.160666,0.492443,1.848152,0.902955,1.471415,-0.659753,-116.712645,43.168128,1381.846443,91.102955,1.471415,-0.659753
DJI_0381.JPG,-116.712599,43.168131,1381.354000,90.200000,0.000000,-0.000000,1.256386,1.131098,-0.156048,0.524185,1.491873,1.022081,0.906700,-0.599108,-116.712585,43.168129,1381.878185,91.222081,0.906700,-0.599108
DJI_0382.JPG,-116.712527,43.168130,1381.254000,90.200000,0.000000,-0.000000,0.751665,0.067644,-0.134779,0.736382,1.740079,1.039976,1.253076,-0.613290,-116.712526,43.168129,1381.990382,91.239976,1.253076,-0.613290
DJI_0383.JPG,-116.712478,43.168130,1381.254000,90.000000,0.000000,-0.000000,1.345970,1.008875,-0.218435,0.863767,1.656986,1.239573,0.921051,-0.600605,-116.712466,43.168128,1382.117767,91.239573,0.921051,-0.600605
DJI_0384.JPG,-116.712432,43.168130,1381.354000,90.000000,0.000000,-0.000000,2.107868,2.000507,-0.144855,0.648147,1.704095,1.386997,0.780485,-0.609118,-116.712407,43.168129,1382.002147,91.386997,0.780485,-0.609118
DJI_0385.JPG,-116.712360,43.168130,1381.354000,90.100000,0.000000,-0.000000,1.225059,1.042592,-0.217785,0.605260,1.602806,1.402008,0.464981,-0.622216,-116.712347,43.168128,1381.959260,91.502008,0.464981,-0.622216
DJI_0386.JPG,-116.712312,43.168130,1381.354000,90.100000,0.000000,-0.000000,2.105490,2.056916,-0.162224,0.419362,1.647416,1.526897,0.090873,-0.611808,-116.712287,43.168129,1381.773362,91.626897,0.090873,-0.611808
DJI_0387.JPG,-116.712240,43.168130,1381.254000,90.100000,0.000000,-0.000000,1.060147,0.986828,-0.166481,0.349807,1.751602,1.575055,0.459407,-0.613396,-116.712228,43.168129,1381.603807,91.675055,0.459407,-0.613396
DJI_0388.JPG,-116.712192,43.168130,1381.254000,90.100000,0.000000,-0.000000,1.889404,1.843808,-0.179909,0.371283,1.917383,1.634520,0.784563,-0.623829,-116.712169,43.168128,1381.625282,91.734520,0.784563,-0.623829
DJI_0389.JPG,-116.712123,43.168130,1381.254000,90.100000,0.000000,-0.000000,0.788339,0.675457,-0.224097,0.339142,2.067628,1.713986,0.965194,-0.636976,-116.712115,43.168128,1381.593142,91.813986,0.965194,-0.636976
